taskname,type,start,end,duration,size,policy,acclname
Internal-H2D(task17)-to-0,MemFlushOut,0.661124,0.661652,0.000527859,0,sdq,NVIDIA GeForce RTX 3090 0
task17,Kernel,0.661658,0.742065,0.0804074,1048576,sdq,NVIDIA GeForce RTX 3090 0
task2,Kernel,0.0998325,0.757669,0.657836,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task4)-from-0-to-1,MemFlushOut,0.757682,0.7591,0.00141811,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task4)-to-1,MemFlushOut,0.75911,0.759662,0.000552177,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task4)-to-1,MemFlushOut,0.759668,0.760192,0.000524282,0,sdq,AMD Radeon RX 6900 XT 1
task7,Kernel,0.758501,0.838921,0.08042,1048576,sdq,NVIDIA GeForce RTX 3090 0
task4,Kernel,0.760198,1.41158,0.651383,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task6)-from-0-to-1,MemFlushOut,1.41159,1.41402,0.00242639,0,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task8)-from-1-to-0,MemFlushOut,1.41238,1.4145,0.00212026,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-H2D(task6)-to-1,MemFlushOut,1.41403,1.41482,0.000796795,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task8)-to-0,MemFlushOut,1.41452,1.41549,0.000971317,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-H2D(task6)-to-1,MemFlushOut,1.41483,1.41562,0.000790596,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task8)-to-0,MemFlushOut,1.41551,1.41612,0.000615597,0,sdq,NVIDIA GeForce RTX 3090 0
task8,Kernel,1.41614,1.49664,0.0805078,1048576,sdq,NVIDIA GeForce RTX 3090 0
task6,Kernel,1.41563,2.07264,0.657018,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task12)-from-1-to-0,MemFlushOut,1.49665,2.07318,0.576525,0,sdq,NVIDIA GeForce RTX 3090 0
task12,Kernel,2.07319,2.1536,0.0804081,1048576,sdq,NVIDIA GeForce RTX 3090 0
task11,Kernel,2.15361,2.23404,0.0804262,1048576,sdq,NVIDIA GeForce RTX 3090 0
task9,Kernel,2.07323,2.73038,0.657149,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task18)-from-1-to-0,MemFlushOut,2.23406,2.73093,0.496876,0,sdq,NVIDIA GeForce RTX 3090 0
