taskname,type,start,end,duration,size,policy,acclname
task92,Kernel,33.273,33.9777,0.704696,1048576,roundrobin,AMD Radeon Graphics 0
task87,Kernel,33.4321,34.1378,0.70576,1048576,roundrobin,AMD Radeon Graphics 1
task99,Kernel,33.9777,34.6794,0.701727,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task96)-from-1-to-0,MemFlushOut,34.6795,34.6803,0.000844002,0,roundrobin,AMD Radeon Graphics 0
task94,Kernel,34.1379,34.8439,0.706039,1048576,roundrobin,AMD Radeon Graphics 1
task96,Kernel,34.6803,35.3852,0.704874,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task98)-from-1-to-0,MemFlushOut,35.3852,35.386,0.000831127,0,roundrobin,AMD Radeon Graphics 0
task95,Kernel,34.8439,35.5467,0.702768,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task129)-from-0-to-1,MemFlushOut,35.5467,35.5475,0.000836611,140130293923040,roundrobin,AMD Radeon Graphics 1
task98,Kernel,35.386,36.0916,0.705614,1048576,roundrobin,AMD Radeon Graphics 0
task129,Kernel,35.5475,36.2547,0.707154,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task93)-from-0-to-1,MemFlushOut,36.2547,36.2555,0.000835419,0,roundrobin,AMD Radeon Graphics 1
task103,Kernel,36.0917,36.7965,0.704799,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task110)-from-1-to-0,MemFlushOut,36.7965,36.7973,0.000834703,0,roundrobin,AMD Radeon Graphics 0
task93,Kernel,36.2555,36.9636,0.708016,1048576,roundrobin,AMD Radeon Graphics 1
task110,Kernel,36.7973,37.5016,0.704313,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task100)-from-1-to-0,MemFlushOut,37.5016,37.5025,0.000830412,0,roundrobin,AMD Radeon Graphics 0
task102,Kernel,36.9636,37.6752,0.711669,1048576,roundrobin,AMD Radeon Graphics 1
task100,Kernel,37.5025,38.207,0.70451,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task107)-from-1-to-0,MemFlushOut,38.207,38.2078,0.000829935,0,roundrobin,AMD Radeon Graphics 0
task101,Kernel,37.6753,38.3793,0.704028,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task105)-from-0-to-1,MemFlushOut,38.3793,38.3801,0.000833988,0,roundrobin,AMD Radeon Graphics 1
task107,Kernel,38.2078,38.9085,0.700704,1048576,roundrobin,AMD Radeon Graphics 0
task105,Kernel,38.3801,39.0897,0.709518,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task114)-from-0-to-1,MemFlushOut,39.0897,39.0905,0.000831842,0,roundrobin,AMD Radeon Graphics 1
task128,Kernel,38.9085,39.6129,0.704385,1048576,roundrobin,AMD Radeon Graphics 0
task114,Kernel,39.0905,39.7967,0.706233,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task106)-from-0-to-1,MemFlushOut,39.7967,39.7976,0.000831604,0,roundrobin,AMD Radeon Graphics 1
task104,Kernel,39.6129,40.3183,0.705428,1048576,roundrobin,AMD Radeon Graphics 0
task106,Kernel,39.7976,40.5046,0.706987,1048576,roundrobin,AMD Radeon Graphics 1
task111,Kernel,40.3184,41.0231,0.70478,1048576,roundrobin,AMD Radeon Graphics 0
task108,Kernel,40.5046,41.21,0.705361,1048576,roundrobin,AMD Radeon Graphics 1
task109,Kernel,41.0231,41.7258,0.702693,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task116)-from-1-to-0,MemFlushOut,41.7258,41.7267,0.000844002,0,roundrobin,AMD Radeon Graphics 0
task118,Kernel,41.21,41.9155,0.705538,1048576,roundrobin,AMD Radeon Graphics 1
task116,Kernel,41.7267,42.4308,0.704057,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task113)-from-1-to-0,MemFlushOut,42.4308,42.4316,0.000831842,0,roundrobin,AMD Radeon Graphics 0
task117,Kernel,41.9155,42.6352,0.719643,1048576,roundrobin,AMD Radeon Graphics 1
task113,Kernel,42.4316,43.1451,0.71353,1048576,roundrobin,AMD Radeon Graphics 0
task112,Kernel,42.6352,43.3509,0.715729,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task115)-from-0-to-1,MemFlushOut,43.351,43.3518,0.000880957,0,roundrobin,AMD Radeon Graphics 1
task119,Kernel,43.1451,43.8576,0.712481,1048576,roundrobin,AMD Radeon Graphics 0
task115,Kernel,43.3519,44.0583,0.706411,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task126)-from-0-to-1,MemFlushOut,44.0583,44.0591,0.000832319,0,roundrobin,AMD Radeon Graphics 1
task137,Kernel,43.8576,44.5594,0.701769,1048576,roundrobin,AMD Radeon Graphics 0
task126,Kernel,44.0591,44.7655,0.70634,1048576,roundrobin,AMD Radeon Graphics 1
task125,Kernel,44.5594,45.2634,0.704005,1048576,roundrobin,AMD Radeon Graphics 0
task121,Kernel,44.7655,45.4755,0.709991,1048576,roundrobin,AMD Radeon Graphics 1
task122,Kernel,45.2634,45.9691,0.705638,1048576,roundrobin,AMD Radeon Graphics 0
task132,Kernel,45.4755,46.184,0.708487,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task123)-from-0-to-1,MemFlushOut,46.184,46.1848,0.000836134,0,roundrobin,AMD Radeon Graphics 1
task124,Kernel,45.9691,46.6751,0.70606,1048576,roundrobin,AMD Radeon Graphics 0
task123,Kernel,46.1848,46.89,0.705223,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task127)-from-0-to-1,MemFlushOut,46.89,46.8909,0.000831604,0,roundrobin,AMD Radeon Graphics 1
