taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task32)-from-1-to-0,MemFlushOut,3.60704,3.60711,6.62804e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task32)-from-1-to-0,MemFlushOut,3.60731,3.60737,6.00815e-05,0,random,Tesla V100-DGXS-32GB 0
task24,Kernel,3.52343,3.78488,0.261452,1048576,random,Tesla V100-DGXS-32GB 3
task27,Kernel,3.25322,3.78761,0.534394,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task29)-from-3-to-2,MemFlushOut,3.78763,3.7877,7.1764e-05,0,random,Tesla V100-DGXS-32GB 2
task30,Kernel,3.41024,4.01389,0.603647,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task38)-from-2-to-1,MemFlushOut,4.0139,4.01397,6.27041e-05,0,random,Tesla V100-DGXS-32GB 1
task29,Kernel,3.78771,4.05976,0.272054,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task41)-from-3-to-2,MemFlushOut,4.05979,4.05986,7.51019e-05,0,random,Tesla V100-DGXS-32GB 2
task35,Kernel,3.78764,4.06348,0.275834,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task36)-from-1-to-3,MemFlushOut,4.06349,4.06357,7.53403e-05,0,random,Tesla V100-DGXS-32GB 3
task32,Kernel,3.60739,4.21848,0.611088,1048576,random,Tesla V100-DGXS-32GB 0
task38,Kernel,4.01397,4.27697,0.262999,1048576,random,Tesla V100-DGXS-32GB 1
task41,Kernel,4.05987,4.28466,0.224787,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task46)-from-1-to-2,MemFlushOut,4.28468,4.28476,8.08239e-05,0,random,Tesla V100-DGXS-32GB 2
task34,Kernel,4.21849,4.43472,0.216225,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task31)-from-1-to-0,MemFlushOut,4.43474,4.43481,7.15256e-05,0,random,Tesla V100-DGXS-32GB 0
task36,Kernel,4.06358,4.53121,0.467638,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task47)-from-0-to-3,MemFlushOut,4.53123,4.5313,7.36713e-05,0,random,Tesla V100-DGXS-32GB 3
task45,Kernel,4.27702,4.53351,0.256489,1048576,random,Tesla V100-DGXS-32GB 1
task46,Kernel,4.28477,4.66272,0.377955,1048576,random,Tesla V100-DGXS-32GB 2
task31,Kernel,4.43482,4.67604,0.241221,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task40)-from-2-to-0,MemFlushOut,4.67636,4.67642,6.53267e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task40)-from-1-to-0,MemFlushOut,4.67664,4.67671,7.4625e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task40)-from-1-to-0,MemFlushOut,4.67698,4.67704,6.34193e-05,0,random,Tesla V100-DGXS-32GB 0
task60,Kernel,4.53355,4.80893,0.275382,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task50)-from-2-to-1,MemFlushOut,4.80895,4.80901,6.69956e-05,0,random,Tesla V100-DGXS-32GB 1
task47,Kernel,4.53131,4.89087,0.359563,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task44)-from-2-to-3,MemFlushOut,4.89089,4.89095,6.74725e-05,0,random,Tesla V100-DGXS-32GB 3
task40,Kernel,4.67706,5.03632,0.359259,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task43)-from-1-to-0,MemFlushOut,5.03633,5.0364,6.29425e-05,0,random,Tesla V100-DGXS-32GB 0
task64,Kernel,4.80904,5.03659,0.22755,1048576,random,Tesla V100-DGXS-32GB 2
task50,Kernel,4.80902,5.08227,0.273252,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task58)-from-3-to-1,MemFlushOut,5.08228,5.08235,6.98566e-05,0,random,Tesla V100-DGXS-32GB 1
task44,Kernel,4.89096,5.21393,0.322971,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task55)-from-0-to-3,MemFlushOut,5.21394,5.21401,6.12736e-05,0,random,Tesla V100-DGXS-32GB 3
task43,Kernel,5.0364,5.33279,0.29639,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task42)-from-3-to-0,MemFlushOut,5.33281,5.33287,6.55651e-05,0,random,Tesla V100-DGXS-32GB 0
task58,Kernel,5.08236,5.37212,0.289755,1048576,random,Tesla V100-DGXS-32GB 1
task55,Kernel,5.21401,5.59749,0.383476,1048576,random,Tesla V100-DGXS-32GB 3
task42,Kernel,5.33288,5.86692,0.534042,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task37)-from-1-to-0,MemFlushOut,5.86693,5.86699,5.6982e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task54)-from-0-to-3,MemFlushOut,5.86701,5.86708,6.86646e-05,0,random,Tesla V100-DGXS-32GB 3
task37,Kernel,5.867,6.14159,0.274591,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task48)-from-1-to-0,MemFlushOut,6.14188,6.14194,6.65188e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task49)-from-2-to-1,MemFlushOut,6.14189,6.14207,0.000179768,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task48)-from-1-to-0,MemFlushOut,6.14217,6.14223,6.10352e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task48)-from-1-to-0,MemFlushOut,6.14246,6.14252,6.05583e-05,0,random,Tesla V100-DGXS-32GB 0
task54,Kernel,5.8671,6.38009,0.512991,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task61)-from-0-to-2,MemFlushOut,6.38016,6.38026,0.000107288,0,random,Tesla V100-DGXS-32GB 2
task49,Kernel,6.1421,6.38958,0.247476,1048576,random,Tesla V100-DGXS-32GB 1
task48,Kernel,6.14253,6.59932,0.45679,1048576,random,Tesla V100-DGXS-32GB 0
task52,Kernel,6.38959,6.65641,0.266813,1048576,random,Tesla V100-DGXS-32GB 1
task61,Kernel,6.38029,6.77942,0.399129,1048576,random,Tesla V100-DGXS-32GB 2
task56,Kernel,6.59934,6.86546,0.266117,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task69)-from-1-to-3,MemFlushOut,6.86551,6.86563,0.000121593,0,random,Tesla V100-DGXS-32GB 3
task63,Kernel,6.65645,6.91569,0.259239,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task82)-from-3-to-1,MemFlushOut,6.91574,6.91581,7.41482e-05,0,random,Tesla V100-DGXS-32GB 1
task59,Kernel,6.77944,7.04298,0.263542,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task57)-from-1-to-2,MemFlushOut,7.04299,7.04306,7.22408e-05,0,random,Tesla V100-DGXS-32GB 2
task69,Kernel,6.86566,7.06428,0.198627,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task70)-from-0-to-3,MemFlushOut,7.0643,7.06438,8.03471e-05,0,random,Tesla V100-DGXS-32GB 3
task65,Kernel,6.86548,7.13464,0.269157,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task53)-from-1-to-0,MemFlushOut,7.13465,7.13474,8.74996e-05,0,random,Tesla V100-DGXS-32GB 0
task70,Kernel,7.06439,7.31578,0.251397,1048576,random,Tesla V100-DGXS-32GB 3
task82,Kernel,6.91582,7.33529,0.419472,1048576,random,Tesla V100-DGXS-32GB 1
task88,Kernel,7.3158,7.57965,0.263856,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task97)-from-1-to-3,MemFlushOut,7.57966,7.57972,5.81741e-05,0,random,Tesla V100-DGXS-32GB 3
task57,Kernel,7.04307,7.58169,0.538614,1048576,random,Tesla V100-DGXS-32GB 2
task53,Kernel,7.13475,7.59369,0.458941,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task71)-from-2-to-0,MemFlushOut,7.5937,7.59377,6.91414e-05,0,random,Tesla V100-DGXS-32GB 0
task97,Kernel,7.57973,7.84526,0.265534,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task72)-from-0-to-3,MemFlushOut,7.84528,7.84534,6.12736e-05,0,random,Tesla V100-DGXS-32GB 3
task80,Kernel,7.5817,7.84887,0.267168,1048576,random,Tesla V100-DGXS-32GB 2
task71,Kernel,7.59378,8.10111,0.507328,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task62)-from-3-to-0,MemFlushOut,8.10112,8.10119,7.31945e-05,0,random,Tesla V100-DGXS-32GB 0
