taskname,type,start,end,duration,size,policy,acclname
task223,Kernel,85.8661,86.5733,0.707163,1048576,random,AMD Radeon Graphics 1
task227,Kernel,86.51,87.2138,0.703832,1048576,random,AMD Radeon Graphics 0
task231,Kernel,86.5733,87.2794,0.706164,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task232)-from-0-to-1,MemFlushOut,87.2794,87.2803,0.000837326,0,random,AMD Radeon Graphics 1
task229,Kernel,87.2139,87.9181,0.704232,1048576,random,AMD Radeon Graphics 0
task232,Kernel,87.2803,87.9855,0.705175,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task235)-from-0-to-1,MemFlushOut,87.9855,87.9863,0.000843763,0,random,AMD Radeon Graphics 1
task238,Kernel,87.9856,88.6893,0.703768,1048576,random,AMD Radeon Graphics 0
task235,Kernel,87.9863,88.6978,0.711515,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task233)-from-0-to-1,MemFlushOut,88.6978,88.6987,0.000844002,0,random,AMD Radeon Graphics 1
task233,Kernel,88.6987,89.4025,0.703804,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task236)-from-1-to-0,MemFlushOut,89.4026,89.4035,0.000848055,0,random,AMD Radeon Graphics 0
task239,Kernel,89.4025,90.1078,0.705348,1048576,random,AMD Radeon Graphics 1
task236,Kernel,89.4035,90.11,0.706504,1048576,random,AMD Radeon Graphics 0
task237,Kernel,90.1079,90.8146,0.706727,1048576,random,AMD Radeon Graphics 1
task240,Kernel,90.11,90.8165,0.706473,1048576,random,AMD Radeon Graphics 0
Internal-D2H(final_d2h)-from-0,MemFlushOut,90.8167,90.8174,0.000788212,0,data,AMD Radeon Graphics 0
Internal-D2H(final_d2h)-from-1,MemFlushOut,90.8175,90.8181,0.000600815,0,data,AMD Radeon Graphics 1
Internal-D2H(final_d2h)-from-1,MemFlushOut,90.8181,90.8187,0.000606775,0,data,AMD Radeon Graphics 1
Internal-D2H(final_d2h)-from-1,MemFlushOut,90.8187,90.8191,0.000446081,0,data,AMD Radeon Graphics 1
Internal-D2H(final_d2h)-from-1,MemFlushOut,90.8191,90.8195,0.000340462,0,data,AMD Radeon Graphics 1
Internal-D2H(final_d2h)-from-0,MemFlushOut,90.8195,90.8203,0.000789165,0,data,AMD Radeon Graphics 0
